danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,uri,title,artist,mood
0.401,0.863,-7.312,0.0447,0.00079,1.39E-06,0.55,81.65,spotify:track:6wAdJF85cna96BwQn2Pg8c,Jennifer's Body,Hole,angry
0.201,0.936,-7.287,0.118,0.00577,0.0169,0.199,172.823,spotify:track:5mTr51BaKdaJ6tP1zqd5Tt,She Walks On Me,Hole,angry
0.18,0.896,-10.296,0.105,6.51E-06,0.796,0.22,149.507,spotify:track:6TxGk6qrhX46voXzFcYCad,Babydoll,Hole,angry
0.308,0.868,-6.44,0.144,0.00514,4.52E-05,0.25,125.782,spotify:track:72xpgWWuEyLWFFTIKnrAbZ,Rock Star,Hole,angry
0.171,0.807,-9.663,0.0715,0.000874,0.668,0.258,115.696,spotify:track:3mum6hKrWuabrt8BpbhEP9,Mrs. Jones,Hole,angry
0.328,0.949,-4.464,0.0412,0.0862,1.81E-06,0.476,97.636,spotify:track:0N3GiPVjYD8Q8vRY87QHio,Phone Bill Song,Hole,angry
0.379,0.61,-9.135,0.035,0.00169,0.0362,0.107,128.224,spotify:track:23Dje0Y5NyhfziJwajqN7m,I Think That I Would Die,Hole,angry
0.633,0.87,-4.268,0.0372,0.0107,0.000542,0.544,101.494,spotify:track:3N688Q2FVeWwh5OMo7p82p,You're Standing on My Neck,Honeyblood,angry
0.364,0.349,-13.279,0.0321,0.931,0.94,0.0891,65.427,spotify:track:3jXfwUyFAw12FvTZWbwHAT,Symphony No. 6: VI. Allegro,Howard Hanson,angry
0.608,0.845,-4.938,0.0641,0.00927,1.34E-05,0.518,123.991,spotify:track:4hs2FbesB8qo6H5Berbikd,Absinthe,I DONT KNOW HOW BUT THEY FOUND ME,angry
0.505,0.964,-3.673,0.0718,9.97E-05,2.85E-06,0.571,138.021,spotify:track:6WaYiQUPel70HUaCZj5eND,Scars,I Prevail,angry
0.458,0.939,-3.702,0.115,0.016,0,0.447,168.158,spotify:track:77vNp4OsXJdDt3OwlQW0HS,Things That Rhyme With Orange,I Set My Friends On Fire,angry
0.307,0.0607,-21.537,0.0453,0.899,0.0589,0.102,131.082,spotify:track:7FDmMRxFgsSs3iulfQhBjq,Vier Jahreszeiten - Sommer - I. Allegro non molto,I Solisti di Zagreb,angry
0.561,0.46,-12.118,0.0426,0.958,0.921,0.321,110.522,spotify:track:4OFzSTceBscG5Pty9Oiqp6,"Le Sacre du printemps, Pt. 1: L'Adoration de la Terre, 2. Les Augures printaniers - Danses des adolescentes (Tempo giusto)",Igor Stravinsky,angry
0.255,0.367,-17.042,0.0482,0.929,0.922,0.111,155.564,spotify:track:6snP2R2ysQXCZu22QFuTCu,"The Firebird, Tableau I: Infernal Dance of Kastchei and His Subjects Under the Firebird's Magic Spell",Igor Stravinsky,angry
0.295,0.397,-16.866,0.0426,0.853,0.851,0.278,164.45,spotify:track:2eYTeBBCPcplIbTDFxQ6M1,The Firebird Suite (1919 Version): V. Infernal Dance of King Kashchei,Igor Stravinsky,angry
0.51,0.616,-6.997,0.0473,0.00255,6.38E-06,0.32,110.346,spotify:track:3vThV17aiX6dGokusu6j8N,Dull Knives,Imagine Dragons,angry
0.342,0.943,-5.386,0.077,3.58E-05,0.154,0.667,108.615,spotify:track:5bANO42Ftgxya5On2DN2fP,Actions Fall Short,In My Eyes,angry
0.687,0.648,-5.181,0.417,0.0963,0,0.493,184.125,spotify:track:6zEPJJzojnfOrvfyuJiPtF,All This Money,Injury Reserve,angry
0.596,0.76,-5.895,0.276,0.0687,0,0.384,150.192,spotify:track:6A3hUBzQ0k6chtNJlGxDQn,Oh Shit!!!,Injury Reserve,angry
0.303,0.528,-12.593,0.058,0.000231,0.67,0.233,87.792,spotify:track:1WVgpM6MMcNam53I4N81DH,No Spiritual Surrender,Inside Out,angry
0.28,0.909,-8.09,0.086,0.000129,8.75E-05,0.505,146.855,spotify:track:08vPULwbWU7oqv03HX5TvI,Believe,Insight,angry
0.32,0.934,-4.96,0.186,0.000154,0,0.505,125.674,spotify:track:0oKdSBEPOZnwZw7A75vy7j,Captain Straight Edge,International Superheroes Of Hardcore,angry
0.327,0.795,-7.17,0.0688,0.00378,0.000875,0.391,142.479,spotify:track:4woo7JI93kXA0dpnLFzfJ8,Poor Impulse Control,Jack Off Jill,angry
0.451,0.659,-7.036,0.112,0.104,0.00941,0.702,149.256,spotify:track:5heEucvfzJ5rHpxRB0V2eP,My Cat,Jack Off Jill,angry
0.516,0.828,-6.894,0.21,0.000975,3.44E-05,0.94,178.293,spotify:track:28QhmLqsJ6n9Rrt7wkHSeB,Horrible,Jack Off Jill,angry
0.412,0.961,-2.204,0.0774,6.99E-06,0.423,0.683,161.929,spotify:track:4FyJRguXuZQyubcQIc4JFT,Cinnamon Spider,Jack Off Jill,angry
0.694,0.959,-5.492,0.207,0.00467,0.49,0.463,100.899,spotify:track:4yaKON1eTD49KkW3b1AwPY,When I Am Queen,Jack Off Jill,angry
0.298,0.793,-6.228,0.157,0.000342,0.164,0.648,150.454,spotify:track:4CmtpAfwwVLpJTzKigHuXT,Cumdumpster,Jack Off Jill,angry
0.369,0.996,-1.531,0.0931,3.83E-05,0.14,0.209,98.162,spotify:track:3k6L0H08zSY5yRDgqI8fqx,Just Because,Jane's Addiction,angry
0.51,0.654,-12.499,0.0476,0.178,0.0647,0.087,163.393,spotify:track:5W1Mew3VcXsgVgtwtEiILX,Protector,Jannik Vöhl,angry
0.287,0.914,-6.056,0.058,0.0457,0.469,0.173,95.02,spotify:track:2ETGuTChPhwWge4syLqu9N,Savory,Jawbox,angry
0.181,0.188,-19.208,0.0392,0.933,0.887,0.041,74.637,spotify:track:3hHWhvw2hjwfngWcFjIzqr,"Finlandia, Op. 26",Jean Sibelius,angry
0.265,0.462,-14.118,0.0511,0.184,0.87,0.0503,106.669,spotify:track:7J6OE0IIcPY17qovO3mBac,"Theme for ""The Flash""",Jess Hendricks,angry
0.756,0.867,-3.626,0.162,0.155,0.00285,0.666,129.983,spotify:track:22WV03i2lBbwNVCE1g671p,151 Rum,JID,angry
0.438,0.938,-5.611,0.094,0.00842,1.08E-06,0.584,160.212,spotify:track:61XspFITuKmAlYdQacNCbF,Bleed American,Jimmy Eat World,angry
0.378,0.974,-4.055,0.194,0.00192,0.0139,0.824,203.715,spotify:track:7pu8AhGUxHZSCWTkQ2eb5M,Bad Reputation,Joan Jett & the Blackhearts,angry
0.611,0.882,-11.225,0.0538,0.0847,1.08E-06,0.605,117.932,spotify:track:2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Joan Jett & the Blackhearts,angry
0.297,0.201,-14.759,0.0404,0.845,0.798,0.235,136.477,spotify:track:6s3XfwMlv42GMO89weH4ae,"Danzas fantasticas, Op. 22: Orgia",Joaquín Turina,angry
0.513,0.974,-1.113,0.508,0.0159,0,0.503,195.767,spotify:track:2KBYPTSTHjYYOPACrFTkPy,Punk Tactics,Joey Valence & Brae,angry
0.128,0.132,-17.67,0.0353,0.744,0.942,0.0988,85.314,spotify:track:7B4HbpZCSfLzKGapKzlUPD,Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon,Johann Pachelbel,angry
0.0976,0.246,-17.33,0.0333,0.938,0.803,0.205,67.556,spotify:track:7kyp9xrhWRoGKMTpvxUqeb,"St. Matthew Passion, BWV 244 / Part Two: ""Wir setzen uns mit Tränen nieder""",Johann Sebastian Bach,angry
0.228,0.188,-15.072,0.035,0.883,0.898,0.0606,104.317,spotify:track:3shkrWc0Z9nF6BBfuOyd4L,"Symphony No. 1 in C Minor, Op. 68: I. Un poco sostenuto - Allegro",Johannes Brahms,angry
0.358,0.167,-16,0.0354,0.899,0.96,0.601,144.561,spotify:track:2oLjhx7w8Hyd3gry9cCXr7,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Johannes Brahms,angry
0.262,0.244,-18.66,0.044,0.936,0.929,0.474,141.627,spotify:track:5zWCfVmj9JHlVLNnBpIKt0,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 1 in G Minor. Allegro molto (Orch. Brahms)",Johannes Brahms,angry
0.299,0.0822,-22.218,0.0336,0.982,0.895,0.0884,75.396,spotify:track:5Fqf1j8TjqwJwlr7OJVQ55,"Piano Concerto No. 2 in B-Flat Major, Op. 83: II. Allegro appassionato - Live",Johannes Brahms,angry
0.428,0.23,-15.305,0.0459,0.946,0.569,0.305,95.563,spotify:track:4XxaPALBedndhssUU3CN4P,"Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace",Johannes Brahms,angry
0.156,0.162,-17.101,0.036,0.897,0.691,0.077,73.407,spotify:track:1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,John Williams,angry
0.17,0.189,-14.527,0.0441,0.342,0.71,0.111,108.087,spotify:track:5N9la45i3zi9tcxJGN8XtQ,Liver Crisis II,Jose Alejandro Galvez Zavala,angry
0.345,0.15,-17.034,0.0426,0.98,0.785,0.13,155.869,spotify:track:4F2YKfoLAJfneX9LrNu6CC,"Symphony No. 45 in F-Sharp Minor, Hob.I:45, ""Farewell"": I. Allegro assai",Joseph Haydn,angry
0.487,0.964,-1.582,0.404,0.169,0,0.738,157.08,spotify:track:1qbADMsKCFmu08MhWPTZpb,Lean Beef Patty,JPEGMAFIA,angry
0.574,0.859,-2.401,0.193,0.195,0,0.828,171.392,spotify:track:5pUudDDuJgIpgKIGk2zmxv,Baby I'm Bleeding,JPEGMAFIA,angry
0.602,0.883,-5.268,0.38,0.411,0,0.487,119.353,spotify:track:2UpinCflz9pX3Dxi79mGOC,PTSD,JPEGMAFIA,angry
0.412,0.947,-7.873,0.117,6.79E-06,0.0588,0.101,113.293,spotify:track:37zEVfh1UaWVfR0gQsJtOx,Fed up!,Judge,angry
0.394,0.878,-9.025,0.125,2.05E-05,0.552,0.148,118.123,spotify:track:6zfS9wusTljbHsc4cvFqxC,In My Way,Judge,angry
0.315,0.838,-11.729,0.0673,2.99E-05,2.50E-05,0.478,145.143,spotify:track:24yPzgx1eYl1xmhpKw5Wbf,Bringin' It Down,Judge,angry
0.173,0.694,-6.549,0.0466,6.31E-06,0.888,0.351,116.088,spotify:track:1D8sCqR7SwxUTwUDqMyUAp,flutter,julie,angry
0.309,0.975,-5.57,0.0721,4.91E-05,0.118,0.459,84.387,spotify:track:62sMvPRtSXUopYknDKJ76k,Every Inch,Justice,angry
0.233,0.888,-4.801,0.137,3.61E-05,0.000229,0.513,92.791,spotify:track:7md6kD70ObW9GAfxhtycb5,Chain of Strength,Justice League,angry
0.77,0.655,-5.369,0.0316,0.118,0.0234,0.639,129.964,spotify:track:4q604hQba5940BbOoaenmz,Blood In The Cut,K.Flay,angry
0.605,0.469,-3.182,0.327,0.487,0,0.515,101.601,spotify:track:1gqkRc9WtOpnGIqxf2Hvzr,On Sight,Kanye West,angry
0.578,0.825,-6.107,0.322,0.000986,0,0.283,130.089,spotify:track:1ce3DvvGQn6hY2LMGMLCr5,Black Skinhead,Kanye West,angry
0.164,0.252,-16.111,0.0369,0.82,0.874,0.038,135.744,spotify:track:46BNxvFlwObKCTGT7LHoCU,Laurelin,Karl Edh,angry
0.53,0.339,-16.973,0.0419,0.567,0.874,0.0719,90.041,spotify:track:7tRoCdhlg4QYrSMgmJvk0p,"Jenkins: Palladio, for Strings (Excerpt, Allegretto)",Karl Jenkins,angry
0.514,0.623,-14.176,0.0518,0.481,0.0042,0.51,101.64,spotify:track:5YsEglADppBRUYCIIvnglm,Get Out Of My House,Kate Bush,angry
0.436,0.871,-4.446,0.0384,0.00319,0.000473,0.71,138.743,spotify:track:4cQIbDqCZrHknxlDUjRHZ0,Supersoaker,Kings of Leon,angry
0.252,0.846,-5.262,0.0725,0.000521,0.959,0.346,84.248,spotify:track:6D5SZmFPCEvRMeQgBrsMzY,Cry Baby,Kitten Forever,angry
0.747,0.524,-6.807,0.245,0.0306,0,0.363,140.053,spotify:track:40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),Kodak Black,angry
0.182,0.238,-10.459,0.0355,0.964,0.00536,0.0343,68.58,spotify:track:6aJK28p0v5dDOji5PTviWN,North Sea,KOROV'EV,angry
0.558,0.699,-10.436,0.0411,0.637,0.955,0.682,120.916,spotify:track:4dm9Jj6aJqSEHkcBSCCr1x,Epic Cavalry Charge,Krisztian Palmai,angry
0.32,0.0451,-24.333,0.0573,0.927,0.148,0.0517,92.928,spotify:track:1vAw7dCL7VoFOxDveMYfcA,String Trio: I. Allegro molto,Krzysztof Penderecki,angry
0.469,0.677,-11.268,0.0434,0.000276,0.74,0.195,140.065,spotify:track:4FAr4lMLaQkbvCwGqdO2Yc,Perpetual Infinitude,Kyler Boss,angry
0.405,0.842,-3.593,0.0368,0.00187,0.698,0.45,92.861,spotify:track:5699r9ZN7d1gvCa34ycwMx,True Believers,L.A. WITCH,angry
0.203,0.833,-3.529,0.0339,2.70E-05,0.854,0.665,155.117,spotify:track:0xItC9ZfxTpVK7OtbfNALN,Fire Starter,L.A. WITCH,angry
0.419,0.916,-8.373,0.0604,9.20E-06,0.184,0.495,128.981,spotify:track:7fxpqs4G8vj3rFYbJnsG7w,Shitlist,L7,angry
0.366,0.858,-9.215,0.0413,1.29E-06,0.646,0.816,159.278,spotify:track:7b1snQi3wWfUPmRrPvK0ny,Wargasm,L7,angry
0.397,0.885,-9.081,0.0334,3.68E-06,0.0678,0.85,88.117,spotify:track:2g7hFmo9pIDuefBpDCQoCQ,Slide,L7,angry
0.289,0.908,-7.961,0.0482,0.00117,0.000413,0.545,179.322,spotify:track:2oDBfOYXLeIIOpSBSIfnba,Fast and Frightening - Remastered,L7,angry
0.368,0.771,-11.758,0.0509,0.0312,0.811,0.331,99.909,spotify:track:0AeIgH9Cmx08QL47ZBPAN4,Shove,L7,angry
0.648,0.732,-5.194,0.0821,0.225,0.00132,0.324,159.88,spotify:track:0tksWgMFUovmWxDAnkebtO,Such Small Hands,La Dispute,angry
0.486,0.742,-7.406,0.0637,0.0416,0.00295,0.181,108.335,spotify:track:7MeUFHaHTgcLqz56vSyvIh,King Park,La Dispute,angry
0.292,0.951,-4.77,0.176,0.00616,0.133,0.5,187.003,spotify:track:35a275I0UYr2P8Eg72s9RF,Eat Them,Lady Pills,angry
0.83,0.4,-9.799,0.0376,0.957,0.946,0.406,120.028,spotify:track:63DVxSk0mGfwjhryg6HahW,Dance of the Sugar Plum Fairy (The Nutcracker),Laura Sullivan,angry
0.496,0.889,-2.904,0.159,0.18,0,0.875,157.997,spotify:track:36jHzg3f6e3WZdSfAlpKPP,The The Empty,Le Tigre,angry
0.298,0.972,-4.005,0.109,1.71E-05,0,0.401,97.369,spotify:track:7uHqh7jQ4InHgtA7Q2N22U,Invictus,Liar,angry
0.248,0.983,-1.485,0.289,8.33E-06,0.952,0.187,93.232,spotify:track:70Zgcd8LaLHRR2ZSOcRjXL,Assassins,Lightning Bolt,angry
0.172,0.999,-3.931,0.548,0.000945,0.809,0.0831,164.263,spotify:track:57GTTJ2gOEORc8KtT0Hfxo,2 Morro Morro Land,Lightning Bolt,angry
0.242,0.996,-3.925,0.362,0.00012,0.738,0.0396,97.252,spotify:track:7DNRAyfqNpN0qzrS5JmJwY,Dead Cowboy,Lightning Bolt,angry
0.0932,0.997,-3.526,0.322,1.51E-05,0.872,0.0589,191.988,spotify:track:4WvK9KShAoU8hgrV98lONt,Dracula Mountain,Lightning Bolt,angry
0.146,0.991,-2.148,0.19,1.19E-05,0.772,0.387,182.678,spotify:track:07sf0sHi8ZlmdN0hUZWgtI,The Metal East,Lightning Bolt,angry
0.76,0.793,-5.976,0.0874,0.0203,0.000702,0.387,119.995,spotify:track:2VrCgaINz9U7R1bbR1cXYG,Don't Touch,Lil Mariko,angry
0.7,0.926,-6.299,0.149,0.0395,0.00252,0.489,129.972,spotify:track:785w7ixnkUZCOKy1l4kcHT,Boring,Lil Mariko,angry
0.655,0.885,-4.116,0.0438,0.00117,0.000473,0.938,100.088,spotify:track:1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,angry
0.553,0.907,-5.623,0.0484,0.00401,0,0.451,100.967,spotify:track:00KfIFi2TpAaQGPbRbFbKJ,IN MY REMAINS,Linkin Park,angry
0.173,0.303,-13.254,0.0325,0.825,0.864,0.0859,96.976,spotify:track:2jY19lvIdpi2T5fAOmp9Qh,"Slavonic Dance No. 2, Op. 72",London Philharmonic Orchestra,angry
0.459,0.977,-3.398,0.0718,0.00156,0,0.541,130.105,spotify:track:0fivdI0b6r5k7XEJYU9UqA,The Violence,LOTUS,angry
0.345,0.931,-3.635,0.0456,0.000264,0,0.52,126.951,spotify:track:5YRJQbtnb0yjNppayt5mzu,Welt,LOTUS,angry
0.305,0.259,-15.179,0.0378,0.937,0.88,0.165,98.086,spotify:track:0eBr9W1GE5nou99gRdy02J,"Symphony No. 5 in C Minor, Op. 67: 1. Allegro con brio",Ludwig van Beethoven,angry
0.195,0.0763,-19.308,0.0377,0.882,0.858,0.0392,85.568,spotify:track:7nxwnW6zowMFBhZer3qcQy,"Beethoven: Symphony No. 7 in A Major, Op. 92: II. Allegretto (Excerpt)",Ludwig van Beethoven,angry
0.293,0.057,-19.619,0.053,0.894,0.0027,0.16,72.064,spotify:track:0XpZmrgrdb5FcQsk8qiyfC,"Overture ""Coriolan"", Op. 62",Ludwig van Beethoven,angry
0.402,0.211,-20.417,0.0543,0.952,0.767,0.236,117.435,spotify:track:2hi7cAK9u06E41v6VEiQkG,"Symphony No. 9 in D minor, Op. 125 - ""Choral"": 2. Molto vivace",Ludwig van Beethoven,angry
0.434,0.919,-4.001,0.108,0.00165,8.81E-05,0.428,110.155,spotify:track:7KB9Su9uFdJDgk5iKOmDhF,Luxury Problem,Lunachicks,angry
0.447,0.848,-6.175,0.222,0.033,7.45E-05,0.485,172.247,spotify:track:1kusepF3AacIEtUTYrw4GV,Paper Planes,M.I.A.,angry
0.614,0.939,-3.922,0.295,0.0615,2.23E-05,0.495,148.05,spotify:track:2aVc8AFbsSM2nwNswmUg33,TEQKILLA,M.I.A.,angry
0.654,0.875,-4.845,0.0744,0.000417,0.0086,0.522,99.975,spotify:track:1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),Machine Gun Kelly,angry
0.428,0.867,-4.99,0.0492,0.00147,0.52,0.212,128.063,spotify:track:6RMIat6DJWBTGssFyBlvLA,Stranger,Made Out Of Babies,angry
0.733,0.93,-5.772,0.139,0.175,0.0133,0.691,139.927,spotify:track:77VHb191LLkpsYJTS2cgEc,Team,Mag.Lo,angry
0.377,0.926,-9.96,0.107,0.0409,0.6,0.362,128.46,spotify:track:4YQLwJbhGm64w2T6fC7raE,Pursuit,Mainstrike,angry
0.279,0.756,-10.559,0.0974,0.227,7.19E-05,0.241,162.926,spotify:track:7qlN5S2wyvGBOxKSY8LsOw,Still Straight,ManLiftingBanner,angry
0.412,0.447,-10.543,0.0317,0.854,0.866,0.0705,80.083,spotify:track:4mNtmEsYAKv1jpEnsCMJnN,Mechanical Magnetism,Marcos Alan Trejo,angry
0.505,0.278,-16.627,0.0267,0.982,0.914,0.278,140.003,spotify:track:2AQaJvuYwl19knuGfBSjy9,Morning Light,Mario bermejo,angry
0.275,0.198,-12.917,0.0337,0.948,0.94,0.135,113.542,spotify:track:2yiTSDf44h4O7uRf6g3vsY,Emergence,Mark Sutton,angry
0.0959,0.232,-16.57,0.0426,0.927,0.946,0.033,78.495,spotify:track:28NFk8YqLPEd4Z0B6CXbQj,Der Weg des Rheines,Markus Lehmann-Horn,angry
0.0902,0.189,-12.566,0.0372,0.224,0.917,0.0752,51.159,spotify:track:1RNmuWczlyrZj8VkPBxS2u,Farewell,Martin Egger,angry
0.316,0.635,-9.61,0.0378,0.51,0.904,0.108,133.258,spotify:track:7BONpOykdWONj7pDWBScpd,Birth Of A God,Martin Egger,angry
0.126,0.295,-11.292,0.0325,0.504,0.905,0.0688,62.614,spotify:track:1xnZMej3MRJURUEQ9fO9DP,Birth Of A God (Space),Martin Egger,angry
0.208,0.29,-15.451,0.0369,0.951,0.888,0.0547,78.707,spotify:track:4pPDRyR9hyumFtYz8zgoga,Open Sea,Mati Beckmann,angry
0.701,0.341,-12.26,0.0418,0.499,0.903,0.163,105.513,spotify:track:5xbuJuQsTVheVZvX2AJVIv,Spring 1 - 2012,Max Richter,angry
0.482,0.61,-12.196,0.0811,0.736,0.9,0.485,150.861,spotify:track:1jWQ4n73jdT7y9gR2VHu0g,Winter 1 - 2012,Max Richter,angry
0.426,0.868,-3.702,0.047,6.54E-05,0,0.402,149.042,spotify:track:05qCCJQJiOwvPQBb7akf1R,Jamie All Over,Mayday Parade,angry
0.787,0.522,-5.872,0.463,0.0668,0,0.666,170.439,spotify:track:2PljnVsnl2PRwCvfhbdQup,Plan B,Megan Thee Stallion,angry
0.451,0.973,-2.126,0.166,0.000274,0.795,0.438,109.973,spotify:track:5jxKCf7EPQCoiMgD5Fzjlq,"Shield for Your Eyes, A Beast in the Well on Your Hand",Melt-Banana,angry
0.141,0.937,-5.749,0.13,0.000404,0.751,0.0424,90.948,spotify:track:3CJT3NY7LLs3dSwm2C59vC,Candy Gun,Melt-Banana,angry
0.302,0.966,-4.527,0.0919,0.0695,0.0161,0.547,133.544,spotify:track:1UTjVmiljOHQcrjrumPSoF,Sike,Mental,angry
0.332,0.893,-9.013,0.0446,0.00582,0.295,0.295,130.395,spotify:track:1jaCgXv7NGSfQ5Htq65eCS,I Wanna Be Your Dog,Mephisto Walz,angry
0.462,0.599,-5.735,0.0375,0.000278,0.000441,0.173,123.938,spotify:track:60TThBDrPpek5k520l0W0L,Black Sheep - Brie Larson Vocal Version,Metric,angry
0.093,0.82,-9.735,0.0718,2.51E-06,0.849,0.446,166.06,spotify:track:7zxAtkTAkimW94v5l0W6cs,Wet Blanket,Metz,angry
0.552,0.394,-14.275,0.0399,0.00907,0.898,0.115,119.985,spotify:track:6G1kMAn5uEdHlHabH9s2L4,Why from Hell to Redemption - Moviecut,Michael McCain,angry
0.812,0.668,-4.13,0.265,0.241,0,0.737,141.068,spotify:track:3Ln9xcE0iQcigMmLqV3fEi,BACKROOM,Mike Dimes,angry
0.58,0.908,-5.303,0.0341,0.000335,4.84E-05,0.427,115.016,spotify:track:5GK1GYXH16RdfmltogHhAk,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,angry
0.611,0.951,-4.317,0.375,0.00138,0,0.34,157.979,spotify:track:6eiuV9CnBJhxLR1bnvINgR,BACK OFF,Mimi Barks,angry
0.255,0.98,-5.114,0.0733,0.00201,0.858,0.188,89.31,spotify:track:2RCTAIi5PO3qdnIBEpfSdB,1999 Animals Revenge,Mindflayer,angry
0.258,0.96,-6.44,0.0602,0.000658,0.0192,0.789,188.899,spotify:track:1x8N5sNHdQtY328uP5DxIp,Straight Edge,Minor Threat,angry
0.389,0.936,-3.097,0.0782,0.000787,0.000645,0.43,112.295,spotify:track:4sVBaie6L3Z1evIhj9MDbn,C.M.F.,Minority Unit,angry
0.248,0.026,-24.417,0.0352,0.795,0.987,0.0858,99.238,spotify:track:6ssglJBu5v9cNgYdOMCtuI,Vidinis Kiemas,Mint Out,angry
0.442,0.672,-6.218,0.0284,0.0004,0.00364,0.182,98.018,spotify:track:7DLCgotDOZZyiW4cuL1sgn,Cop Car,Mitski,angry
0.202,0.744,-8.248,0.0641,2.18E-05,5.13E-05,0.316,81.914,spotify:track:0B5QveFYJv8jpcJe2G5wcF,My Body's Made of Crushed Little Stars,Mitski,angry
0.31,0.884,-3.484,0.0567,1.13E-05,3.33E-06,0.276,137.755,spotify:track:2HUIm4ZmwC5aIEQQakmgO4,Townie,Mitski,angry
0.331,0.358,-7.627,0.0339,0.0018,1.54E-05,0.325,172.652,spotify:track:0r7UEhhOH1DJQYVPJ1NwOQ,Drunk Walk Home,Mitski,angry
0.194,0.432,-13.272,0.0591,0.88,0.797,0.0463,88.136,spotify:track:3mcVvU6TJZCTMRCSXL4Imc,A Night On The Bare Mountain,Modest Mussorgsky,angry
0.321,0.0559,-23.196,0.0478,0.952,0.821,0.14,124.374,spotify:track:781QPQOPRcSB7RuMkj4vh6,Pictures at an Exhibition (Orch. Ravel): I. Gnomus - Live,Modest Mussorgsky,angry
0.0982,0.0955,-22.299,0.0359,0.897,0.689,0.135,80.076,spotify:track:5hmY8abFlJpb7oXOFZ3RIz,Pictures at an Exhibition: X. La grande porte de Kiev,Modest Mussorgsky,angry
0.446,0.88,-6.034,0.0328,0.00299,6.40E-05,0.8,93.281,spotify:track:1HVDJhXoyZumT5sezqpkvA,Weird Girl,Mommy Long Legs,angry
0.378,0.757,-7.037,0.0287,6.77E-05,0.00587,0.734,90.585,spotify:track:2Ef1u3UfdwgsycZOR6wU15,Cat Callers,Mommy Long Legs,angry
0.449,0.817,-6.176,0.0441,0.00512,0.000223,0.539,121.855,spotify:track:1m3F0Vl2WiNKCXD0KiGvx2,Assholes,Mommy Long Legs,angry
0.202,0.752,-11.219,0.0541,2.53E-06,0.318,0.102,132.742,spotify:track:7aFt4ziZC8OJxKkYCDoJ1w,Dick Move,Mommy Long Legs,angry
0.271,0.861,-9.378,0.119,0.12,0.488,0.631,145.937,spotify:track:1uqGvUERXdlgilutwYnSzW,Bridezilla,Mommy Long Legs,angry
0.329,0.88,-8.881,0.0547,0.0133,0.0216,0.283,136.835,spotify:track:5LZi0PmvNBLn01Sh2RIj3m,Call You Out,Mommy Long Legs,angry
0.428,0.555,-5.502,0.033,0.0403,0.0146,0.0423,74.002,spotify:track:5yKa6TLpaXdaHJaBaWBTKs,Hawk vs. Vulture,Moodie Black,angry
0.288,0.735,-6.315,0.0509,0.000103,0.0569,0.249,114.446,spotify:track:0A6qoidCahtFc73VcNJJjI,Gauge,Mouthpiece,angry
0.404,0.667,-6.899,0.0406,0.00015,0.0302,0.273,133.432,spotify:track:3Mqt6s4aCgsD2GLni7ZCqa,Left Of You,Mouthpiece,angry
0.17,0.842,-13.449,0.0707,2.31E-06,0.905,0.231,100.201,spotify:track:1ya2aDMu5JZYtJ1S0C73kF,HUNTER,Mozej,angry
0.555,0.883,-3.426,0.0341,0.00114,0.041,0.507,125.02,spotify:track:383QXk8nb2YrARMUwDdjQS,Psycho,Muse,angry
0.486,0.977,-3.463,0.0603,0.00237,0,0.413,103.501,spotify:track:0BpKPyXhWsTaWkgXeOd1Sn,Thank You for the Venom,My Chemical Romance,angry
0.38,0.797,-9.091,0.057,0.00184,1.42E-05,0.206,118.64,spotify:track:16Fp67kTFhH0XK5Cl6Oz7r,Demolition Lovers,My Chemical Romance,angry
0.383,0.946,-8.122,0.0789,0.000328,1.13E-06,0.534,108.591,spotify:track:5gNVTfD1L6QrPgOf0wFo0q,"Honey, This Mirror Isn't Big Enough for the Two of Us",My Chemical Romance,angry
0.467,0.883,-3.679,0.106,0.000321,0.000152,0.309,122.252,spotify:track:2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,My Chemical Romance,angry
0.411,0.986,-2.522,0.0583,0.000264,0.00148,0.649,165.981,spotify:track:5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,angry
0.477,0.917,-3.399,0.0814,0.0139,0,0.267,160.021,spotify:track:3Q8zopc4ABXhysDb1sgLVW,Porn Star Dancing,My Darkest Days,angry
0.382,0.644,-9.169,0.0565,0.234,0.000377,0.647,125.299,spotify:track:7GbXfaQb0yKE0xlNCt3auF,Mind Control,Negative FX,angry
